X, Y
677057.000000,4202637.000000
677087.000000,4202637.000000
677117.000000,4202637.000000
677147.000000,4202637.000000
677177.000000,4202637.000000
677207.000000,4202637.000000
677237.000000,4202637.000000
677267.000000,4202637.000000
677297.000000,4202637.000000
677327.000000,4202637.000000
677357.000000,4202637.000000
677387.000000,4202637.000000
677417.000000,4202607.000000
677447.000000,4202577.000000
677477.000000,4202577.000000
677507.000000,4202547.000000
677537.000000,4202517.000000
677567.000000,4202517.000000
677567.000000,4202487.000000
677597.000000,4202487.000000
677597.000000,4202457.000000
677627.000000,4202457.000000
677627.000000,4202427.000000
677657.000000,4202427.000000
677657.000000,4202397.000000
677687.000000,4202397.000000
677687.000000,4202367.000000
677717.000000,4202367.000000
677717.000000,4202337.000000
677747.000000,4202337.000000
677747.000000,4202307.000000
677777.000000,4202307.000000
677777.000000,4202277.000000
677807.000000,4202277.000000
677807.000000,4202247.000000
677837.000000,4202247.000000
677867.000000,4202217.000000
677897.000000,4202217.000000
677927.000000,4202217.000000
677957.000000,4202217.000000
677987.000000,4202217.000000
678017.000000,4202217.000000
678047.000000,4202217.000000
678077.000000,4202217.000000
678107.000000,4202217.000000
678137.000000,4202217.000000
678167.000000,4202217.000000
678197.000000,4202217.000000
678227.000000,4202217.000000
678257.000000,4202217.000000
678287.000000,4202217.000000
678317.000000,4202217.000000
678347.000000,4202217.000000
678377.000000,4202217.000000
678407.000000,4202217.000000
678437.000000,4202217.000000
678467.000000,4202217.000000
678497.000000,4202217.000000
678527.000000,4202187.000000
678557.000000,4202187.000000
678557.000000,4202157.000000
678587.000000,4202157.000000
678587.000000,4202127.000000
678617.000000,4202127.000000
678617.000000,4202097.000000
678647.000000,4202097.000000
678647.000000,4202067.000000
678677.000000,4202067.000000
678677.000000,4202037.000000
678707.000000,4202037.000000
678707.000000,4202007.000000
678737.000000,4202007.000000
678737.000000,4201977.000000
678767.000000,4201977.000000
678767.000000,4201947.000000
678797.000000,4201947.000000
678797.000000,4201917.000000
678827.000000,4201917.000000
678827.000000,4201887.000000
678857.000000,4201887.000000
678857.000000,4201857.000000
678887.000000,4201857.000000
678887.000000,4201827.000000
678917.000000,4201827.000000
678917.000000,4201797.000000
678947.000000,4201797.000000
678977.000000,4201767.000000
679007.000000,4201767.000000
679037.000000,4201737.000000
679067.000000,4201707.000000
679097.000000,4201707.000000
679127.000000,4201677.000000
679157.000000,4201677.000000
679187.000000,4201647.000000
679217.000000,4201647.000000
679247.000000,4201617.000000
679277.000000,4201617.000000
679307.000000,4201587.000000
679337.000000,4201587.000000
679367.000000,4201557.000000
679397.000000,4201527.000000
679427.000000,4201527.000000
679457.000000,4201497.000000
679487.000000,4201497.000000
679517.000000,4201467.000000
679547.000000,4201467.000000
679577.000000,4201437.000000
679607.000000,4201407.000000
679637.000000,4201407.000000
679667.000000,4201377.000000
679697.000000,4201347.000000
679727.000000,4201347.000000
679727.000000,4201317.000000
679757.000000,4201317.000000
679787.000000,4201287.000000
679817.000000,4201257.000000
679847.000000,4201257.000000
679877.000000,4201227.000000
679907.000000,4201197.000000
679937.000000,4201197.000000
679937.000000,4201167.000000
679967.000000,4201167.000000
679997.000000,4201137.000000
680027.000000,4201137.000000
680057.000000,4201107.000000
680087.000000,4201077.000000
680117.000000,4201077.000000
680117.000000,4201047.000000
680147.000000,4201047.000000
680177.000000,4201017.000000
680207.000000,4201017.000000
680237.000000,4200987.000000
680267.000000,4200957.000000
680297.000000,4200957.000000
680327.000000,4200927.000000
680357.000000,4200927.000000
680387.000000,4200897.000000
680417.000000,4200897.000000
680447.000000,4200867.000000
680477.000000,4200867.000000
680477.000000,4200837.000000
680507.000000,4200837.000000
680537.000000,4200807.000000
680567.000000,4200807.000000
680597.000000,4200777.000000
680627.000000,4200747.000000
680657.000000,4200747.000000
680657.000000,4200717.000000
680687.000000,4200717.000000
680717.000000,4200687.000000
680747.000000,4200657.000000
680777.000000,4200657.000000
680807.000000,4200627.000000
680837.000000,4200627.000000
680867.000000,4200597.000000
680897.000000,4200567.000000
680927.000000,4200567.000000
680957.000000,4200537.000000
680987.000000,4200507.000000
681017.000000,4200507.000000
681047.000000,4200477.000000
681077.000000,4200447.000000
681107.000000,4200447.000000
681107.000000,4200417.000000
681137.000000,4200417.000000
681137.000000,4200387.000000
681167.000000,4200357.000000
681197.000000,4200327.000000
681197.000000,4200297.000000
681227.000000,4200297.000000
681227.000000,4200267.000000
681257.000000,4200267.000000
681257.000000,4200237.000000
681287.000000,4200237.000000
681287.000000,4200207.000000
681317.000000,4200207.000000
681317.000000,4200177.000000
681347.000000,4200177.000000
681347.000000,4200147.000000
681377.000000,4200147.000000
681377.000000,4200117.000000
681407.000000,4200117.000000
681407.000000,4200087.000000
681437.000000,4200087.000000
681437.000000,4200057.000000
681467.000000,4200057.000000
681467.000000,4200027.000000
681497.000000,4200027.000000
681497.000000,4199997.000000
681527.000000,4199997.000000
681527.000000,4199967.000000
681557.000000,4199967.000000
681557.000000,4199937.000000
681587.000000,4199937.000000
681587.000000,4199907.000000
681617.000000,4199907.000000
681617.000000,4199877.000000
681647.000000,4199877.000000
681647.000000,4199847.000000
681677.000000,4199847.000000
681677.000000,4199817.000000
681707.000000,4199817.000000
681707.000000,4199787.000000
681737.000000,4199787.000000
681737.000000,4199757.000000
681767.000000,4199757.000000
681767.000000,4199727.000000
681797.000000,4199727.000000
681797.000000,4199697.000000
681827.000000,4199697.000000
681827.000000,4199667.000000
681857.000000,4199667.000000
681857.000000,4199637.000000
681887.000000,4199637.000000
681887.000000,4199607.000000
681917.000000,4199607.000000
681917.000000,4199577.000000
681947.000000,4199577.000000
681947.000000,4199547.000000
681977.000000,4199547.000000
681977.000000,4199517.000000
682007.000000,4199517.000000
682007.000000,4199487.000000
682037.000000,4199487.000000
682067.000000,4199457.000000
682097.000000,4199457.000000
682127.000000,4199457.000000
682157.000000,4199427.000000
682187.000000,4199427.000000
682217.000000,4199397.000000
682247.000000,4199397.000000
682277.000000,4199367.000000
682307.000000,4199367.000000
682337.000000,4199337.000000
682367.000000,4199337.000000
682397.000000,4199337.000000
682427.000000,4199337.000000
682457.000000,4199307.000000
682487.000000,4199307.000000
682487.000000,4199277.000000
682517.000000,4199277.000000
682547.000000,4199247.000000
682577.000000,4199247.000000
682607.000000,4199217.000000
682637.000000,4199187.000000
682667.000000,4199187.000000
682667.000000,4199157.000000
682697.000000,4199157.000000
682697.000000,4199127.000000
682727.000000,4199127.000000
682757.000000,4199097.000000
682787.000000,4199097.000000
682817.000000,4199067.000000
682847.000000,4199037.000000
682877.000000,4199037.000000
682877.000000,4199007.000000
682907.000000,4199007.000000
682937.000000,4198977.000000
682967.000000,4198947.000000
682997.000000,4198947.000000
682997.000000,4198917.000000
683027.000000,4198917.000000
683027.000000,4198887.000000
683057.000000,4198887.000000
683057.000000,4198857.000000
683087.000000,4198857.000000
683087.000000,4198827.000000
683117.000000,4198827.000000
683117.000000,4198797.000000
683147.000000,4198797.000000
683147.000000,4198767.000000
683177.000000,4198737.000000
683207.000000,4198707.000000
683207.000000,4198677.000000
683237.000000,4198677.000000
683237.000000,4198647.000000
683267.000000,4198647.000000
683267.000000,4198617.000000
683297.000000,4198617.000000
683297.000000,4198587.000000
683327.000000,4198587.000000
683327.000000,4198557.000000
683357.000000,4198557.000000
683357.000000,4198527.000000
683387.000000,4198527.000000
683387.000000,4198497.000000
683417.000000,4198497.000000
683417.000000,4198467.000000
683447.000000,4198467.000000
683447.000000,4198437.000000
683477.000000,4198437.000000
683477.000000,4198407.000000
683507.000000,4198407.000000
683507.000000,4198377.000000
683537.000000,4198377.000000
683537.000000,4198347.000000
683567.000000,4198347.000000
683567.000000,4198317.000000
683597.000000,4198317.000000
683597.000000,4198287.000000
683627.000000,4198257.000000
683657.000000,4198227.000000
683657.000000,4198197.000000
683687.000000,4198197.000000
683687.000000,4198167.000000
683717.000000,4198137.000000
683717.000000,4198107.000000
683717.000000,4198077.000000
683747.000000,4198047.000000
683747.000000,4198017.000000
683747.000000,4197987.000000
683747.000000,4197957.000000
683747.000000,4197927.000000
683747.000000,4197897.000000
683747.000000,4197867.000000
683747.000000,4197837.000000
683747.000000,4197807.000000
683747.000000,4197777.000000
683747.000000,4197747.000000
683777.000000,4197717.000000
683777.000000,4197687.000000
683777.000000,4197657.000000
683777.000000,4197627.000000
683777.000000,4197597.000000
683777.000000,4197567.000000
683777.000000,4197537.000000
683807.000000,4197507.000000
683807.000000,4197477.000000
683807.000000,4197447.000000
683807.000000,4197417.000000
683807.000000,4197387.000000
683837.000000,4197357.000000
683837.000000,4197327.000000
683837.000000,4197297.000000
683837.000000,4197267.000000
683837.000000,4197237.000000
683837.000000,4197207.000000
683837.000000,4197177.000000
683837.000000,4197147.000000
683837.000000,4197117.000000
683867.000000,4197087.000000
683867.000000,4197057.000000
683867.000000,4197027.000000
683867.000000,4196997.000000
683867.000000,4196967.000000
683867.000000,4196937.000000
683867.000000,4196907.000000
683867.000000,4196877.000000
683867.000000,4196847.000000
683867.000000,4196817.000000
683867.000000,4196787.000000
683897.000000,4196757.000000
683897.000000,4196727.000000
683897.000000,4196697.000000
683897.000000,4196667.000000
683897.000000,4196637.000000
683897.000000,4196607.000000
683897.000000,4196577.000000
683927.000000,4196547.000000
683927.000000,4196517.000000
683927.000000,4196487.000000
683927.000000,4196457.000000
683927.000000,4196427.000000
683927.000000,4196397.000000
683957.000000,4196367.000000
683957.000000,4196337.000000
683957.000000,4196307.000000
683957.000000,4196277.000000
683957.000000,4196247.000000
683957.000000,4196217.000000
683957.000000,4196187.000000
683957.000000,4196157.000000
683987.000000,4196127.000000
683987.000000,4196097.000000
683987.000000,4196067.000000
683987.000000,4196037.000000
683987.000000,4196007.000000
683987.000000,4195977.000000
683987.000000,4195947.000000
683987.000000,4195917.000000
683987.000000,4195887.000000
683987.000000,4195857.000000
684017.000000,4195827.000000
684017.000000,4195797.000000
684047.000000,4195767.000000
684077.000000,4195737.000000
684077.000000,4195707.000000
684107.000000,4195677.000000
684107.000000,4195647.000000
684137.000000,4195617.000000
684137.000000,4195587.000000
684137.000000,4195557.000000
684137.000000,4195527.000000
684137.000000,4195497.000000
684137.000000,4195467.000000
684137.000000,4195437.000000
684137.000000,4195407.000000
684137.000000,4195377.000000
684137.000000,4195347.000000
684137.000000,4195317.000000
684137.000000,4195287.000000
684137.000000,4195257.000000
684137.000000,4195227.000000
684137.000000,4195197.000000
684137.000000,4195167.000000
684137.000000,4195137.000000
684137.000000,4195107.000000
684137.000000,4195077.000000
684137.000000,4195047.000000
684137.000000,4195017.000000
684137.000000,4194987.000000
684137.000000,4194957.000000
684137.000000,4194927.000000
684137.000000,4194897.000000
684137.000000,4194867.000000
684137.000000,4194837.000000
684137.000000,4194807.000000
684137.000000,4194777.000000
684137.000000,4194747.000000
684137.000000,4194717.000000
684167.000000,4194687.000000
684167.000000,4194657.000000
684167.000000,4194627.000000
684167.000000,4194597.000000
684167.000000,4194567.000000
684197.000000,4194537.000000
684197.000000,4194507.000000
684197.000000,4194477.000000
684197.000000,4194447.000000
684197.000000,4194417.000000
684197.000000,4194387.000000
684197.000000,4194357.000000
684197.000000,4194327.000000
684197.000000,4194297.000000
684227.000000,4194267.000000
684227.000000,4194237.000000
684227.000000,4194207.000000
684227.000000,4194177.000000
684227.000000,4194147.000000
684227.000000,4194117.000000
684227.000000,4194087.000000
684227.000000,4194057.000000
684227.000000,4194027.000000
684227.000000,4193997.000000
684257.000000,4193967.000000
684257.000000,4193937.000000
684257.000000,4193907.000000
684257.000000,4193877.000000
684257.000000,4193847.000000
684257.000000,4193817.000000
684287.000000,4193787.000000
684287.000000,4193757.000000
684317.000000,4193757.000000
684317.000000,4193727.000000
684347.000000,4193727.000000
684347.000000,4193697.000000
684377.000000,4193667.000000
684377.000000,4193637.000000
684377.000000,4193607.000000
684377.000000,4193577.000000
684377.000000,4193547.000000
684377.000000,4193517.000000
684377.000000,4193487.000000
684377.000000,4193457.000000
684377.000000,4193427.000000
684377.000000,4193397.000000
684377.000000,4193367.000000
684377.000000,4193337.000000
684377.000000,4193307.000000
684377.000000,4193277.000000
684377.000000,4193247.000000
684377.000000,4193217.000000
684377.000000,4193187.000000
684377.000000,4193157.000000
684377.000000,4193127.000000
684377.000000,4193097.000000
684377.000000,4193067.000000
684377.000000,4193037.000000
684377.000000,4193007.000000
684377.000000,4192977.000000
684377.000000,4192947.000000
684407.000000,4192917.000000
684407.000000,4192887.000000
684407.000000,4192857.000000
684407.000000,4192827.000000
684407.000000,4192797.000000
684407.000000,4192767.000000
684407.000000,4192737.000000
684407.000000,4192707.000000
684407.000000,4192677.000000
684407.000000,4192647.000000
684407.000000,4192617.000000
684437.000000,4192587.000000
684437.000000,4192557.000000
684437.000000,4192527.000000
684437.000000,4192497.000000
684437.000000,4192467.000000
684437.000000,4192437.000000
684437.000000,4192407.000000
684437.000000,4192377.000000
684437.000000,4192347.000000
684467.000000,4192317.000000
684467.000000,4192287.000000
684467.000000,4192257.000000
684467.000000,4192227.000000
684467.000000,4192197.000000
684467.000000,4192167.000000
684497.000000,4192137.000000
684497.000000,4192107.000000
684497.000000,4192077.000000
684497.000000,4192047.000000
684497.000000,4192017.000000
684497.000000,4191987.000000
684527.000000,4191957.000000
684527.000000,4191927.000000
684527.000000,4191897.000000
684527.000000,4191867.000000
684527.000000,4191837.000000
684527.000000,4191807.000000
684527.000000,4191777.000000
684527.000000,4191747.000000
684527.000000,4191717.000000
684527.000000,4191687.000000
684557.000000,4191657.000000
684557.000000,4191627.000000
684587.000000,4191627.000000
684587.000000,4191597.000000
684617.000000,4191597.000000
684617.000000,4191567.000000
684647.000000,4191567.000000
684647.000000,4191537.000000
684677.000000,4191537.000000
684677.000000,4191507.000000
684707.000000,4191507.000000
684707.000000,4191477.000000
684737.000000,4191477.000000
684737.000000,4191447.000000
684767.000000,4191447.000000
684767.000000,4191417.000000
684797.000000,4191417.000000
684797.000000,4191387.000000
684827.000000,4191387.000000
684827.000000,4191357.000000
684857.000000,4191357.000000
684857.000000,4191327.000000
684887.000000,4191327.000000
684887.000000,4191297.000000
684917.000000,4191297.000000
684917.000000,4191267.000000
684947.000000,4191267.000000
684947.000000,4191237.000000
684977.000000,4191237.000000
684977.000000,4191207.000000
685007.000000,4191207.000000
685007.000000,4191177.000000
685037.000000,4191177.000000
685037.000000,4191147.000000
685067.000000,4191147.000000
685067.000000,4191117.000000
685097.000000,4191117.000000
685097.000000,4191087.000000
685127.000000,4191087.000000
685127.000000,4191057.000000
685157.000000,4191057.000000
685157.000000,4191027.000000
685187.000000,4191027.000000
685187.000000,4190997.000000
685217.000000,4190997.000000
685217.000000,4190967.000000
685247.000000,4190967.000000
685247.000000,4190937.000000
685277.000000,4190937.000000
685277.000000,4190907.000000
685307.000000,4190907.000000
685307.000000,4190877.000000
685337.000000,4190877.000000
685337.000000,4190847.000000
685367.000000,4190847.000000
685397.000000,4190817.000000
685427.000000,4190817.000000
685457.000000,4190817.000000
685487.000000,4190817.000000
685517.000000,4190817.000000
685547.000000,4190817.000000
685577.000000,4190817.000000
685607.000000,4190817.000000
685637.000000,4190817.000000
685667.000000,4190817.000000
685697.000000,4190817.000000
685727.000000,4190817.000000
685757.000000,4190817.000000
685787.000000,4190817.000000
685817.000000,4190817.000000
685847.000000,4190817.000000
685877.000000,4190817.000000
685907.000000,4190817.000000
685937.000000,4190817.000000
685967.000000,4190817.000000
685997.000000,4190817.000000
686027.000000,4190817.000000
686057.000000,4190817.000000
686087.000000,4190817.000000
686117.000000,4190817.000000
686147.000000,4190817.000000
686177.000000,4190817.000000
686207.000000,4190817.000000
686237.000000,4190817.000000
686267.000000,4190817.000000
686297.000000,4190817.000000
686327.000000,4190817.000000
686357.000000,4190817.000000
686387.000000,4190817.000000
686417.000000,4190817.000000
686447.000000,4190817.000000
686477.000000,4190817.000000
686507.000000,4190817.000000
686537.000000,4190817.000000
686567.000000,4190817.000000
686597.000000,4190817.000000
686627.000000,4190817.000000
686657.000000,4190817.000000
686687.000000,4190817.000000
686717.000000,4190817.000000
686747.000000,4190817.000000
686777.000000,4190817.000000
686807.000000,4190817.000000
686837.000000,4190817.000000
686867.000000,4190847.000000
686897.000000,4190847.000000
686927.000000,4190877.000000
686957.000000,4190877.000000
686987.000000,4190877.000000
687017.000000,4190877.000000
687047.000000,4190877.000000
687077.000000,4190847.000000
687107.000000,4190847.000000
687107.000000,4190817.000000
687137.000000,4190817.000000
687137.000000,4190787.000000
687167.000000,4190787.000000
687167.000000,4190757.000000
687197.000000,4190757.000000
687197.000000,4190727.000000
687227.000000,4190727.000000
687227.000000,4190697.000000
687257.000000,4190697.000000
687257.000000,4190667.000000
687287.000000,4190667.000000
687287.000000,4190637.000000
687317.000000,4190637.000000
687317.000000,4190607.000000
687347.000000,4190607.000000
687347.000000,4190577.000000
687377.000000,4190577.000000
687377.000000,4190547.000000
687407.000000,4190547.000000
687407.000000,4190517.000000
687437.000000,4190517.000000
687467.000000,4190487.000000
687497.000000,4190487.000000
687527.000000,4190487.000000
687557.000000,4190487.000000
687587.000000,4190487.000000
687617.000000,4190487.000000
687647.000000,4190487.000000
687677.000000,4190487.000000
687707.000000,4190487.000000
687737.000000,4190487.000000
687767.000000,4190487.000000
687797.000000,4190487.000000
687827.000000,4190487.000000
687857.000000,4190487.000000
687887.000000,4190487.000000
687917.000000,4190487.000000
687947.000000,4190487.000000
687977.000000,4190487.000000
688007.000000,4190487.000000
688037.000000,4190487.000000
688067.000000,4190487.000000
688097.000000,4190487.000000
688127.000000,4190487.000000
688157.000000,4190487.000000
688187.000000,4190487.000000
688217.000000,4190487.000000
688247.000000,4190487.000000
688277.000000,4190487.000000
688307.000000,4190487.000000
688337.000000,4190487.000000
688367.000000,4190487.000000
688397.000000,4190487.000000
688427.000000,4190487.000000
688457.000000,4190487.000000
688487.000000,4190457.000000
688517.000000,4190457.000000
688517.000000,4190427.000000
688547.000000,4190427.000000
688547.000000,4190397.000000
688577.000000,4190397.000000
688577.000000,4190367.000000
688607.000000,4190337.000000
688607.000000,4190307.000000
688607.000000,4190277.000000
688607.000000,4190247.000000
688607.000000,4190217.000000
688607.000000,4190187.000000
688607.000000,4190157.000000
688607.000000,4190127.000000
688607.000000,4190097.000000
688607.000000,4190067.000000
688607.000000,4190037.000000
688607.000000,4190007.000000
688607.000000,4189977.000000
688607.000000,4189947.000000
688607.000000,4189917.000000
688607.000000,4189887.000000
688607.000000,4189857.000000
688607.000000,4189827.000000
688607.000000,4189797.000000
688637.000000,4189767.000000
688637.000000,4189737.000000
688667.000000,4189737.000000
688667.000000,4189707.000000
688697.000000,4189707.000000
688697.000000,4189677.000000
688727.000000,4189677.000000
688727.000000,4189647.000000
688757.000000,4189647.000000
688757.000000,4189617.000000
688787.000000,4189617.000000
688787.000000,4189587.000000
688817.000000,4189587.000000
688817.000000,4189557.000000
688847.000000,4189557.000000
688847.000000,4189527.000000
688877.000000,4189527.000000
688877.000000,4189497.000000
688907.000000,4189497.000000
688907.000000,4189467.000000
688937.000000,4189467.000000
688937.000000,4189437.000000
688967.000000,4189437.000000
688967.000000,4189407.000000
688997.000000,4189407.000000
688997.000000,4189377.000000
689027.000000,4189377.000000
689027.000000,4189347.000000
689057.000000,4189347.000000
689057.000000,4189317.000000
689087.000000,4189317.000000
689087.000000,4189287.000000
689117.000000,4189287.000000
689117.000000,4189257.000000
689147.000000,4189257.000000
689147.000000,4189227.000000
689177.000000,4189227.000000
689177.000000,4189197.000000
689207.000000,4189197.000000
689207.000000,4189167.000000
689237.000000,4189167.000000
689237.000000,4189137.000000
689267.000000,4189137.000000
689267.000000,4189107.000000
689297.000000,4189107.000000
689297.000000,4189077.000000
689327.000000,4189077.000000
689327.000000,4189047.000000
689357.000000,4189047.000000
689357.000000,4189017.000000
689387.000000,4189017.000000
689387.000000,4188987.000000
689417.000000,4188957.000000
689417.000000,4188927.000000
689447.000000,4188897.000000
689447.000000,4188867.000000
689477.000000,4188837.000000
689477.000000,4188807.000000
689477.000000,4188777.000000
689477.000000,4188747.000000
689507.000000,4188717.000000
689507.000000,4188687.000000
689537.000000,4188687.000000
689537.000000,4188657.000000
689567.000000,4188657.000000
689567.000000,4188627.000000
689597.000000,4188627.000000
689597.000000,4188597.000000
689627.000000,4188597.000000
689627.000000,4188567.000000
689657.000000,4188567.000000
689657.000000,4188537.000000
689687.000000,4188537.000000
689687.000000,4188507.000000
689717.000000,4188507.000000
689717.000000,4188477.000000
689747.000000,4188477.000000
689747.000000,4188447.000000
689777.000000,4188447.000000
689777.000000,4188417.000000
689807.000000,4188417.000000
689807.000000,4188387.000000
689837.000000,4188387.000000
689837.000000,4188357.000000
689867.000000,4188357.000000
689867.000000,4188327.000000
689897.000000,4188327.000000
689897.000000,4188297.000000
689927.000000,4188297.000000
689927.000000,4188267.000000
689957.000000,4188267.000000
689957.000000,4188237.000000
689987.000000,4188237.000000
689987.000000,4188207.000000
690017.000000,4188207.000000
690017.000000,4188177.000000
690047.000000,4188177.000000
690047.000000,4188147.000000
690077.000000,4188147.000000
690077.000000,4188117.000000
690107.000000,4188117.000000
690107.000000,4188087.000000
690137.000000,4188087.000000
690137.000000,4188057.000000
690167.000000,4188057.000000
690167.000000,4188027.000000
690197.000000,4187997.000000
690197.000000,4187967.000000
690197.000000,4187937.000000
690197.000000,4187907.000000
690197.000000,4187877.000000
690197.000000,4187847.000000
690197.000000,4187817.000000
690197.000000,4187787.000000
690197.000000,4187757.000000
690197.000000,4187727.000000
690197.000000,4187697.000000
690197.000000,4187667.000000
690197.000000,4187637.000000
690197.000000,4187607.000000
690197.000000,4187577.000000
690197.000000,4187547.000000
690197.000000,4187517.000000
690197.000000,4187487.000000
690197.000000,4187457.000000
690197.000000,4187427.000000
690197.000000,4187397.000000
690197.000000,4187367.000000
690197.000000,4187337.000000
690197.000000,4187307.000000
690197.000000,4187277.000000
690197.000000,4187247.000000
690197.000000,4187217.000000
690197.000000,4187187.000000
690227.000000,4187157.000000
690227.000000,4187127.000000
690257.000000,4187127.000000
690257.000000,4187097.000000
690287.000000,4187097.000000
690287.000000,4187067.000000
690317.000000,4187067.000000
690317.000000,4187037.000000
690347.000000,4187037.000000
690347.000000,4187007.000000
690377.000000,4187007.000000
690377.000000,4186977.000000
690407.000000,4186977.000000
690407.000000,4186947.000000
690437.000000,4186947.000000
690437.000000,4186917.000000
690467.000000,4186917.000000
690467.000000,4186887.000000
690497.000000,4186887.000000
690497.000000,4186857.000000
690527.000000,4186857.000000
690527.000000,4186827.000000
690557.000000,4186827.000000
690557.000000,4186797.000000
690587.000000,4186797.000000
690587.000000,4186767.000000
690617.000000,4186767.000000
690617.000000,4186737.000000
690647.000000,4186737.000000
690647.000000,4186707.000000
690677.000000,4186707.000000
690677.000000,4186677.000000
690707.000000,4186677.000000
690707.000000,4186647.000000
690737.000000,4186647.000000
690737.000000,4186617.000000
690767.000000,4186617.000000
690767.000000,4186587.000000
690797.000000,4186587.000000
690797.000000,4186557.000000
690827.000000,4186557.000000
690827.000000,4186527.000000
690857.000000,4186527.000000
690857.000000,4186497.000000
690887.000000,4186497.000000
690887.000000,4186467.000000
690917.000000,4186467.000000
690917.000000,4186437.000000
690947.000000,4186437.000000
690947.000000,4186407.000000
690977.000000,4186407.000000
690977.000000,4186377.000000
691007.000000,4186377.000000
691007.000000,4186347.000000
691037.000000,4186347.000000
691067.000000,4186317.000000
691097.000000,4186317.000000
691127.000000,4186317.000000
691157.000000,4186317.000000
691187.000000,4186317.000000
691217.000000,4186317.000000
691247.000000,4186317.000000
691277.000000,4186317.000000
691307.000000,4186317.000000
691337.000000,4186287.000000
691367.000000,4186287.000000
691367.000000,4186257.000000
691397.000000,4186257.000000
691427.000000,4186227.000000
691457.000000,4186227.000000
691487.000000,4186227.000000
691517.000000,4186227.000000
691547.000000,4186227.000000
691577.000000,4186227.000000
691607.000000,4186227.000000
691637.000000,4186227.000000
691667.000000,4186227.000000
691697.000000,4186227.000000
691727.000000,4186227.000000
691757.000000,4186227.000000
691787.000000,4186227.000000
691817.000000,4186227.000000
691847.000000,4186227.000000
691877.000000,4186227.000000
691907.000000,4186227.000000
691937.000000,4186227.000000
691967.000000,4186227.000000
691997.000000,4186227.000000
692027.000000,4186227.000000
692057.000000,4186227.000000
692087.000000,4186227.000000
692117.000000,4186227.000000
692147.000000,4186227.000000
692177.000000,4186227.000000
692207.000000,4186227.000000
692237.000000,4186227.000000
692267.000000,4186227.000000
692297.000000,4186227.000000
692327.000000,4186227.000000
692357.000000,4186227.000000
692387.000000,4186227.000000
692417.000000,4186197.000000
692447.000000,4186167.000000
692477.000000,4186167.000000
692477.000000,4186137.000000
692507.000000,4186137.000000
692507.000000,4186107.000000
692537.000000,4186107.000000
692537.000000,4186077.000000
692567.000000,4186077.000000
692567.000000,4186047.000000
692597.000000,4186047.000000
692597.000000,4186017.000000
692627.000000,4186017.000000
692627.000000,4185987.000000
692657.000000,4185987.000000
692657.000000,4185957.000000
692687.000000,4185927.000000
692717.000000,4185897.000000
692717.000000,4185867.000000
692747.000000,4185867.000000
692747.000000,4185837.000000
692777.000000,4185837.000000
692777.000000,4185807.000000
692807.000000,4185807.000000
692807.000000,4185777.000000
692837.000000,4185777.000000
692837.000000,4185747.000000
692867.000000,4185747.000000
692867.000000,4185717.000000
692897.000000,4185717.000000
692897.000000,4185687.000000
692927.000000,4185687.000000
692927.000000,4185657.000000
692957.000000,4185657.000000
692957.000000,4185627.000000
692987.000000,4185627.000000
692987.000000,4185597.000000
693017.000000,4185597.000000
693017.000000,4185567.000000
693047.000000,4185567.000000
693047.000000,4185537.000000
693077.000000,4185537.000000
693077.000000,4185507.000000
693107.000000,4185507.000000
693107.000000,4185477.000000
693137.000000,4185477.000000
693137.000000,4185447.000000
693167.000000,4185447.000000
693167.000000,4185417.000000
693197.000000,4185417.000000
693197.000000,4185387.000000
693227.000000,4185387.000000
693227.000000,4185357.000000
693257.000000,4185357.000000
693257.000000,4185327.000000
693287.000000,4185327.000000
693287.000000,4185297.000000
693317.000000,4185267.000000
693317.000000,4185237.000000
693317.000000,4185207.000000
693317.000000,4185177.000000
693317.000000,4185147.000000
693317.000000,4185117.000000
693317.000000,4185087.000000
693347.000000,4185057.000000
693347.000000,4185027.000000
693377.000000,4185027.000000
693377.000000,4184997.000000
693407.000000,4184997.000000
693407.000000,4184967.000000
693437.000000,4184967.000000
693437.000000,4184937.000000
693467.000000,4184937.000000
693467.000000,4184907.000000
693497.000000,4184907.000000
693497.000000,4184877.000000
693527.000000,4184877.000000
693527.000000,4184847.000000
693557.000000,4184847.000000
693557.000000,4184817.000000
693587.000000,4184817.000000
693587.000000,4184787.000000
693617.000000,4184787.000000
693617.000000,4184757.000000
693647.000000,4184757.000000
693647.000000,4184727.000000
693677.000000,4184697.000000
693677.000000,4184667.000000
693677.000000,4184637.000000
693677.000000,4184607.000000
693677.000000,4184577.000000
693707.000000,4184547.000000
693707.000000,4184517.000000
693737.000000,4184517.000000
693737.000000,4184487.000000
693767.000000,4184487.000000
693767.000000,4184457.000000
693797.000000,4184457.000000
693797.000000,4184427.000000
693827.000000,4184427.000000
693827.000000,4184397.000000
693857.000000,4184397.000000
693857.000000,4184367.000000
693887.000000,4184367.000000
693887.000000,4184337.000000
693917.000000,4184307.000000
693917.000000,4184277.000000
693917.000000,4184247.000000
693917.000000,4184217.000000
693887.000000,4184187.000000
693887.000000,4184157.000000
693857.000000,4184127.000000
693827.000000,4184097.000000
693797.000000,4184067.000000
693767.000000,4184037.000000
693767.000000,4184007.000000
693767.000000,4183977.000000
693767.000000,4183947.000000
693767.000000,4183917.000000
693767.000000,4183887.000000
693767.000000,4183857.000000
693767.000000,4183827.000000
693767.000000,4183797.000000
